Date,ProductID,Zip,Units,Revenue,Cost,Currency
2020-12-25,1007,100000,36,5200574,4160459,VND
2020-06-14,1010,100000,37,5357227,4285781,VND
2020-12-22,1006,550000,33,4834262,3867409,VND
2020-12-24,1005,100000,34,5083792,4067033,VND
2020-06-11,1010,700000,40,6005996,4804796,VND
2020-06-12,1003,100000,32,4631882,3705505,VND
2020-06-23,1001,100000,32,4701207,3760965,VND
2020-12-11,1002,100000,34,4872617,3898093,VND
2020-11-03,1001,100000,32,4637818,3710254,VND
2020-01-07,1007,700000,34,4870709,3896567,VND
2020-09-26,1009,100000,29,4353232,3482585,VND
2020-05-01,1007,550000,37,5569136,4455308,VND
2020-10-02,1002,550000,33,4804901,3843920,VND
2020-01-07,1005,550000,37,5500444,4400355,VND
2020-06-23,1003,550000,30,4378119,3502495,VND
2020-07-26,1010,550000,33,4927768,3942214,VND
2020-11-16,1007,100000,35,5456191,4364952,VND
2020-11-28,1001,550000,27,3894494,3115595,VND
2020-05-10,1009,700000,27,4220621,3376496,VND
2020-07-02,1007,700000,32,4570912,3656729,VND
2020-08-13,1009,550000,30,4345961,3476768,VND
2020-12-20,1009,550000,23,3489303,2791442,VND
2020-12-08,1006,550000,33,4920044,3936035,VND
2020-06-18,1009,700000,29,4251550,3401240,VND
2020-09-08,1008,550000,41,6005059,4804047,VND
2020-09-15,1009,550000,35,5492750,4394200,VND
2020-10-03,1009,100000,28,4374276,3499420,VND
2020-10-03,1006,700000,36,5370719,4296575,VND
2020-06-05,1002,550000,38,5630405,4504324,VND
2020-08-20,1010,550000,28,4016234,3212987,VND
2020-05-01,1002,550000,45,6619972,5295977,VND
2020-11-03,1008,100000,37,5711714,4569371,VND
2020-08-19,1006,100000,30,4701675,3761340,VND
2020-05-07,1002,550000,43,6167936,4934348,VND
2020-09-04,1005,100000,32,4666144,3732915,VND
2020-09-28,1001,700000,33,5038654,4030923,VND
2020-04-14,1004,100000,32,4671780,3737424,VND
2020-10-25,1010,100000,40,5705082,4564065,VND
2020-03-06,1008,700000,34,5285964,4228771,VND
2020-11-18,1008,100000,55,7946486,6357188,VND
2020-02-22,1005,550000,32,4788757,3831005,VND
2020-11-14,1010,550000,34,5075838,4060670,VND
2020-10-09,1003,700000,29,4544927,3635941,VND
2020-07-19,1003,100000,42,6402964,5122371,VND
2020-12-01,1004,100000,45,7062955,5650364,VND
2020-10-24,1010,550000,30,4529594,3623675,VND
2020-05-12,1008,100000,26,3739359,2991487,VND
2020-02-12,1006,700000,28,4362863,3490290,VND
2020-09-03,1005,550000,31,4772412,3817929,VND
2020-07-22,1007,100000,39,5664863,4531890,VND
2020-11-22,1001,700000,31,4522403,3617922,VND
2020-08-13,1003,550000,41,5985915,4788732,VND
2020-11-26,1008,100000,38,5584534,4467627,VND
2020-11-12,1006,100000,30,4342506,3474004,VND
2020-12-05,1001,100000,30,4491255,3593004,VND
2020-11-18,1003,550000,42,6000117,4800093,VND
2020-12-28,1005,700000,39,6039970,4831976,VND
2020-06-13,1010,100000,35,5178362,4142689,VND
2020-11-11,1001,550000,31,4866179,3892943,VND
2020-04-09,1007,700000,27,4037605,3230084,VND
2020-06-16,1008,100000,37,5530154,4424123,VND
2020-06-11,1001,550000,39,6134321,4907456,VND
2020-01-11,1010,100000,41,6323454,5058763,VND
2020-10-16,1005,100000,31,4628725,3702980,VND
2020-09-18,1009,700000,27,4249213,3399370,VND
2020-10-28,1008,100000,34,4949399,3959519,VND
2020-09-14,1009,700000,34,4913198,3930558,VND
2020-01-05,1002,550000,28,4378853,3503082,VND
2020-08-09,1006,700000,48,6900319,5520255,VND
2020-09-07,1006,700000,40,6224482,4979585,VND
2020-04-26,1003,550000,29,4383536,3506828,VND
2020-08-07,1009,550000,35,5505411,4404328,VND
2020-07-12,1006,550000,35,5018668,4014934,VND
2020-01-13,1008,700000,47,6751788,5401430,VND
2020-08-28,1007,550000,32,4876624,3901299,VND
2020-02-28,1010,550000,33,4793240,3834592,VND
2020-03-27,1007,100000,36,5259766,4207812,VND
2020-06-26,1010,700000,36,5608225,4486580,VND
2020-05-12,1010,100000,40,5820260,4656208,VND
2020-08-09,1005,100000,27,4094814,3275851,VND
2020-02-28,1002,550000,31,4607740,3686192,VND
2020-01-01,1003,700000,32,4920769,3936615,VND
2020-07-08,1004,100000,28,4244905,3395924,VND
2020-04-24,1005,550000,35,5265640,4212512,VND
2020-02-23,1003,100000,35,5395118,4316094,VND
2020-12-05,1003,700000,43,6378702,5102961,VND
2020-06-18,1007,550000,29,4228440,3382752,VND
2020-03-11,1002,700000,36,5641788,4513430,VND
2020-05-09,1008,550000,40,6100490,4880392,VND
2020-12-12,1010,550000,29,4546233,3636986,VND
2020-05-18,1006,550000,31,4619673,3695738,VND
2020-05-18,1010,700000,36,5664172,4531337,VND
2020-11-03,1005,700000,37,5572707,4458165,VND
2020-05-26,1008,100000,24,3552990,2842392,VND
2020-08-14,1002,550000,32,4990358,3992286,VND
2020-12-09,1003,550000,44,6391353,5113082,VND
2020-09-27,1006,700000,32,4769238,3815390,VND
2020-04-13,1007,550000,42,6116196,4892956,VND
2020-12-14,1002,550000,33,5088153,4070522,VND
2020-06-20,1009,550000,37,5613320,4490656,VND
2020-10-04,1001,550000,30,4591972,3673577,VND
2020-02-01,1005,700000,36,5417585,4334068,VND
2020-10-13,1003,550000,35,5216154,4172923,VND
2020-07-05,1002,100000,28,4169539,3335631,VND
2020-01-04,1002,550000,31,4708360,3766688,VND
2020-09-20,1003,100000,31,4481095,3584876,VND
2020-12-27,1005,100000,26,3815182,3052145,VND
2020-11-16,1004,550000,46,7192660,5754128,VND
2020-06-28,1003,550000,33,4890936,3912748,VND
2020-01-18,1001,100000,33,4968230,3974584,VND
2020-08-08,1010,550000,32,4602075,3681660,VND
2020-08-12,1009,550000,32,4631799,3705439,VND
2020-04-04,1006,100000,38,5682626,4546100,VND
2020-12-18,1003,100000,31,4582067,3665653,VND
2020-01-02,1001,100000,34,5320813,4256650,VND
2020-07-22,1001,700000,35,5134180,4107344,VND
2020-08-03,1008,700000,42,6571286,5257028,VND
2020-08-04,1001,100000,42,6431121,5144896,VND
2020-10-20,1004,700000,17,2669183,2135346,VND
2020-01-03,1007,550000,38,5939795,4751836,VND
2020-09-21,1002,100000,36,5174244,4139395,VND
2020-10-23,1007,550000,41,6389150,5111320,VND
2020-08-06,1008,100000,36,5230815,4184652,VND
2020-06-01,1009,700000,37,5364268,4291414,VND
2020-08-12,1008,550000,34,4885822,3908657,VND
2020-12-28,1009,550000,36,5346294,4277035,VND
2020-09-28,1001,100000,38,5746139,4596911,VND
2020-11-21,1010,550000,36,5585206,4468164,VND
2020-10-10,1003,550000,43,6459882,5167905,VND
2020-09-23,1006,550000,45,6858172,5486537,VND
2020-09-08,1004,700000,35,5391439,4313151,VND
2020-05-10,1007,550000,29,4245511,3396408,VND
2020-10-11,1010,100000,32,4612851,3690280,VND
2020-11-24,1002,100000,29,4320786,3456628,VND
2020-11-10,1005,700000,26,3723170,2978536,VND
2020-01-05,1001,550000,40,6003359,4802687,VND
2020-03-25,1001,700000,32,4668541,3734832,VND
2020-12-11,1009,100000,28,4171279,3337023,VND
2020-10-04,1007,700000,35,5319761,4255808,VND
2020-02-20,1002,550000,35,5000728,4000582,VND
2020-08-19,1003,700000,36,5446139,4356911,VND
2020-07-16,1004,550000,26,4026107,3220885,VND
2020-03-04,1009,550000,21,3293145,2634516,VND
2020-03-22,1010,100000,43,6581098,5264878,VND
2020-01-17,1004,700000,34,4907263,3925810,VND
2020-08-25,1002,100000,39,5853392,4682713,VND
2020-01-24,1004,100000,33,4887765,3910212,VND
2020-12-17,1004,550000,35,5334016,4267212,VND
2020-08-19,1009,100000,43,6719406,5375524,VND
2020-10-14,1010,550000,30,4569982,3655985,VND
2020-01-23,1003,700000,42,6132314,4905851,VND
2020-12-15,1004,100000,33,4792137,3833709,VND
2020-09-23,1005,700000,34,5160845,4128676,VND
2020-06-22,1006,100000,35,5291809,4233447,VND
2020-01-16,1005,100000,31,4757734,3806187,VND
2020-09-18,1007,550000,36,5614728,4491782,VND
2020-09-23,1010,700000,45,6430211,5144168,VND
2020-07-23,1002,100000,37,5439188,4351350,VND
2020-05-21,1006,700000,34,5232978,4186382,VND
2020-05-04,1006,550000,27,4247298,3397838,VND
2020-05-03,1003,100000,24,3549019,2839215,VND
2020-11-15,1007,700000,43,6192781,4954224,VND
2020-09-08,1010,550000,30,4341761,3473408,VND
2020-03-26,1005,100000,37,5306739,4245391,VND
2020-12-24,1001,100000,35,5035863,4028690,VND
2020-12-24,1003,550000,33,4889116,3911292,VND
2020-03-26,1006,550000,39,5827555,4662044,VND
2020-11-26,1004,100000,27,4093131,3274504,VND
2020-10-10,1002,700000,37,5274219,4219375,VND
2020-08-16,1008,550000,34,5108582,4086865,VND
2020-06-04,1007,700000,33,4814117,3851293,VND
2020-09-01,1006,700000,36,5546023,4436818,VND
2020-12-18,1003,700000,26,3749297,2999437,VND
2020-12-04,1001,700000,33,4819376,3855500,VND
2020-12-12,1005,100000,34,5081210,4064968,VND
2020-07-24,1002,700000,35,5092897,4074317,VND
2020-08-05,1003,700000,41,6184062,4947249,VND
2020-05-17,1008,550000,25,3852815,3082252,VND
2020-07-18,1009,700000,33,4884501,3907600,VND
2020-12-10,1005,550000,37,5369632,4295705,VND
2020-10-17,1007,700000,29,4351989,3481591,VND
2020-12-27,1006,100000,42,6021600,4817280,VND
2020-10-25,1001,700000,45,6484483,5187586,VND
2020-09-13,1009,100000,30,4693791,3755032,VND
2020-05-15,1009,100000,44,6852355,5481884,VND
2020-11-04,1007,100000,38,5578050,4462440,VND
2020-07-11,1006,100000,25,3888741,3110992,VND
2020-04-21,1009,700000,43,6697781,5358224,VND
2020-01-15,1004,700000,31,4844005,3875204,VND
2020-02-02,1010,100000,39,5994297,4795437,VND
2020-04-05,1010,550000,41,5899336,4719468,VND
2020-09-04,1002,100000,40,6154724,4923779,VND
2020-12-10,1009,550000,26,3984967,3187973,VND
2020-01-25,1006,100000,32,4656503,3725202,VND
2020-05-23,1002,100000,38,5848369,4678695,VND
2020-04-19,1005,700000,39,5560582,4448465,VND
2020-11-12,1002,700000,36,5387875,4310300,VND
2020-03-20,1010,550000,35,5449005,4359204,VND
2020-04-07,1009,700000,31,4672070,3737656,VND
2020-01-13,1010,700000,24,3593557,2874845,VND
2020-01-18,1003,100000,36,5133133,4106506,VND
2020-10-13,1008,100000,41,6263188,5010550,VND
2020-12-25,1001,100000,42,6103623,4882898,VND
2020-03-13,1004,100000,28,4050895,3240716,VND
2020-02-08,1003,100000,38,5714950,4571960,VND
2020-07-19,1003,550000,37,5356040,4284832,VND
2020-01-16,1002,100000,40,5714675,4571740,VND
2020-05-14,1007,700000,34,5210255,4168204,VND
2020-10-18,1005,100000,36,5341537,4273229,VND
2020-10-23,1003,700000,36,5253630,4202904,VND
2020-01-25,1002,700000,36,5563490,4450792,VND
2020-06-13,1007,700000,28,4327058,3461646,VND
2020-12-05,1006,700000,49,7690851,6152680,VND
2020-02-15,1009,700000,30,4644672,3715737,VND
2020-04-03,1008,100000,31,4630417,3704333,VND
2020-12-13,1002,100000,32,5022455,4017964,VND
2020-12-15,1004,550000,36,5473979,4379183,VND
2020-09-12,1005,550000,42,6123933,4899146,VND
2020-01-22,1003,700000,29,4210547,3368437,VND
2020-08-26,1007,100000,33,4960539,3968431,VND
2020-06-23,1001,550000,49,7164916,5731932,VND
2020-01-10,1005,700000,39,5775095,4620076,VND
2020-09-04,1009,100000,49,7669447,6135557,VND
2020-08-24,1008,550000,33,4924153,3939322,VND
2020-07-27,1003,550000,32,5003134,4002507,VND
2020-12-12,1009,550000,33,5066721,4053376,VND
2020-04-13,1004,100000,36,5646320,4517056,VND
2020-03-26,1006,700000,44,6635688,5308550,VND
2020-09-28,1008,550000,21,3127309,2501847,VND
2020-09-10,1003,550000,35,5187095,4149676,VND
2020-06-11,1006,700000,45,6974972,5579977,VND
2020-08-19,1001,550000,20,3027844,2422275,VND
2020-06-13,1008,100000,41,6258105,5006484,VND
2020-06-13,1003,100000,29,4520598,3616478,VND
2020-11-08,1004,700000,30,4293140,3434512,VND
2020-01-24,1003,550000,37,5675707,4540565,VND
2020-04-07,1001,100000,37,5308092,4246473,VND
2020-06-13,1001,550000,34,5274062,4219249,VND
2020-05-04,1009,100000,40,5941641,4753312,VND
2020-01-19,1008,700000,45,6793354,5434683,VND
2020-04-16,1006,550000,29,4408319,3526655,VND
2020-02-19,1007,700000,38,5517642,4414113,VND
2020-06-24,1006,700000,42,6128455,4902764,VND
2020-11-16,1005,100000,34,5229479,4183583,VND
2020-12-16,1005,700000,29,4263210,3410568,VND
2020-09-24,1006,550000,25,3660874,2928699,VND
2020-07-19,1001,100000,22,3212592,2570073,VND
2020-05-26,1006,100000,21,3144650,2515720,VND
2020-01-27,1010,700000,40,6015937,4812749,VND
2020-04-22,1004,100000,32,4999946,3999956,VND
2020-12-28,1003,550000,41,6178492,4942793,VND
2020-04-14,1006,100000,41,6088878,4871102,VND
2020-04-18,1006,100000,40,6042369,4833895,VND
2020-11-12,1008,100000,40,5817503,4654002,VND
2020-02-18,1007,700000,43,6313145,5050516,VND
2020-06-10,1002,100000,29,4171691,3337352,VND
2020-09-18,1001,100000,38,5830488,4664390,VND
2020-05-25,1003,700000,42,6077822,4862257,VND
2020-12-12,1003,700000,39,5622838,4498270,VND
2020-12-08,1007,100000,33,4809185,3847348,VND
2020-02-04,1010,550000,37,5665155,4532124,VND
2020-10-08,1006,550000,34,5154967,4123973,VND
2020-08-27,1003,100000,37,5789440,4631552,VND
2020-10-20,1004,100000,33,5147596,4118076,VND
2020-12-23,1004,550000,41,6146481,4917184,VND
2020-08-28,1002,700000,29,4256005,3404804,VND
2020-12-08,1010,700000,50,7329805,5863844,VND
2020-12-28,1005,550000,31,4581132,3664905,VND
2020-06-13,1005,100000,37,5322075,4257660,VND
2020-01-05,1009,550000,34,4845577,3876461,VND
2020-09-10,1002,700000,39,6084820,4867856,VND
2020-04-06,1001,550000,38,5884214,4707371,VND
2020-12-25,1007,700000,29,4412821,3530256,VND
2020-08-21,1003,550000,42,6555087,5244069,VND
2020-11-02,1010,100000,38,5979190,4783352,VND
2020-12-23,1007,700000,27,4084553,3267642,VND
2020-11-21,1006,550000,36,5336496,4269196,VND
2020-06-27,1010,700000,30,4391274,3513019,VND
2020-10-17,1005,550000,37,5537542,4430033,VND
2020-08-28,1005,550000,22,3138387,2510709,VND
2020-03-21,1003,700000,33,4794590,3835672,VND
2020-10-28,1002,100000,27,4179917,3343933,VND
2020-07-17,1002,700000,32,4942271,3953816,VND
2020-10-04,1001,550000,36,5597267,4477813,VND
2020-05-10,1010,100000,33,4819372,3855497,VND
2020-12-08,1003,550000,37,5769217,4615373,VND
2020-02-13,1007,700000,33,4960363,3968290,VND
2020-10-05,1002,700000,40,5825006,4660004,VND
2020-12-04,1010,100000,41,6170341,4936272,VND
2020-05-11,1001,550000,32,4902072,3921657,VND
2020-10-27,1004,100000,32,4956996,3965596,VND
2020-01-14,1004,550000,40,6051278,4841022,VND
2020-03-06,1005,700000,40,6030221,4824176,VND
2020-07-07,1001,100000,36,5227361,4181888,VND
2020-10-14,1007,100000,28,4101881,3281504,VND
2020-08-02,1005,100000,37,5335049,4268039,VND
2020-05-09,1005,100000,35,5161367,4129093,VND
2020-05-20,1008,700000,50,7201502,5761201,VND
2020-11-09,1004,100000,30,4611606,3689284,VND
2020-08-18,1001,700000,32,4916705,3933364,VND
2020-11-06,1003,100000,39,5656629,4525303,VND
2020-07-09,1001,700000,29,4314789,3451831,VND
2020-10-25,1008,550000,28,4188632,3350905,VND
2020-09-06,1002,100000,39,5628503,4502802,VND
2020-01-20,1005,100000,25,3698315,2958652,VND
2020-06-09,1002,550000,32,4620967,3696773,VND
2020-12-22,1007,100000,35,5400264,4320211,VND
2020-09-24,1008,100000,28,4378416,3502732,VND
2020-08-17,1008,550000,45,7011981,5609584,VND
2020-08-05,1003,550000,43,6521336,5217068,VND
2020-09-10,1009,100000,50,7637264,6109811,VND
2020-07-18,1005,550000,40,6265712,5012569,VND
2020-11-23,1006,100000,33,5111390,4089112,VND
2020-05-25,1004,100000,33,4896063,3916850,VND
2020-12-08,1009,100000,46,6975911,5580728,VND
2020-08-11,1007,100000,37,5738308,4590646,VND
2020-08-07,1007,100000,28,4145117,3316093,VND
2020-04-07,1006,700000,33,4986778,3989422,VND
2020-05-24,1004,550000,24,3650867,2920693,VND
2020-06-27,1010,100000,38,5834933,4667946,VND
2020-07-28,1004,700000,38,5756895,4605516,VND
2020-12-05,1003,100000,29,4139252,3311401,VND
2020-02-03,1001,100000,31,4696637,3757309,VND
2020-04-27,1009,100000,39,5991586,4793268,VND
2020-12-13,1002,550000,34,5050109,4040087,VND
2020-08-11,1010,700000,26,3919665,3135732,VND
2020-12-16,1006,100000,23,3370422,2696337,VND
2020-11-11,1006,700000,48,7029570,5623656,VND
2020-03-17,1007,700000,36,5354405,4283524,VND
2020-06-12,1001,700000,33,4792871,3834296,VND
2020-07-12,1008,700000,38,5815018,4652014,VND
2020-10-04,1009,700000,43,6719852,5375881,VND
2020-02-25,1005,700000,38,5863575,4690860,VND
2020-01-22,1008,700000,31,4421667,3537333,VND
2020-03-07,1010,100000,41,6291999,5033599,VND
2020-01-25,1009,700000,27,4199674,3359739,VND
2020-02-25,1004,100000,47,6789018,5431214,VND
2020-02-01,1008,100000,37,5402114,4321691,VND
2020-11-23,1004,700000,36,5649117,4519293,VND
2020-12-24,1005,700000,37,5347697,4278157,VND
2020-05-26,1004,100000,37,5659794,4527835,VND
2020-09-20,1004,100000,29,4393826,3515060,VND
2020-06-25,1003,550000,32,4962613,3970090,VND
2020-12-26,1008,700000,27,4056011,3244808,VND
2020-08-19,1006,700000,22,3142667,2514133,VND
2020-11-20,1010,700000,32,4764528,3811622,VND
2020-02-22,1004,100000,33,4924084,3939267,VND
2020-01-11,1006,550000,29,4190684,3352547,VND
2020-04-04,1006,550000,37,5429023,4343218,VND
2020-10-25,1010,100000,47,6999366,5599492,VND
2020-07-07,1009,700000,31,4833655,3866924,VND
2020-10-15,1002,700000,38,5577206,4461764,VND
2020-12-04,1005,100000,33,5016733,4013386,VND
2020-10-01,1002,550000,41,5927953,4742362,VND
2020-07-13,1006,700000,36,5224081,4179264,VND
2020-11-02,1008,100000,41,6252880,5002304,VND
2020-11-10,1004,700000,26,4010566,3208452,VND
2020-04-21,1003,700000,30,4372175,3497740,VND
2020-08-15,1010,550000,40,5952735,4762188,VND
2020-11-08,1004,550000,41,6043021,4834416,VND
2020-12-20,1007,550000,31,4730502,3784401,VND
2020-05-18,1007,550000,27,4030541,3224432,VND
2020-06-09,1005,100000,35,5283333,4226666,VND
2020-12-12,1005,100000,31,4447107,3557685,VND
2020-11-01,1004,550000,31,4757622,3806097,VND
2020-08-12,1002,100000,44,6314847,5051877,VND
2020-07-05,1004,100000,38,5729066,4583252,VND
2020-02-15,1002,700000,27,4133822,3307057,VND
2020-11-19,1008,100000,38,5651497,4521197,VND
2020-07-06,1008,100000,43,6700961,5360768,VND
2020-06-06,1005,100000,36,5177215,4141772,VND
2020-07-14,1002,100000,36,5650242,4520193,VND
2020-01-10,1007,550000,30,4496910,3597528,VND
2020-03-21,1006,700000,35,5164517,4131613,VND
2020-04-21,1007,550000,40,5998065,4798452,VND
2020-09-05,1007,700000,47,6781467,5425173,VND
2020-09-26,1010,100000,33,4992898,3994318,VND
2020-11-13,1001,550000,29,4333135,3466508,VND
2020-10-19,1006,700000,38,5869289,4695431,VND
2020-09-19,1010,550000,26,3828958,3063166,VND
2020-05-27,1002,100000,34,5053214,4042571,VND
2020-04-04,1002,550000,38,5860979,4688783,VND
2020-11-09,1008,100000,35,5321087,4256869,VND
2020-01-02,1005,700000,44,6603113,5282490,VND
2020-05-26,1010,100000,37,5562371,4449896,VND
2020-11-27,1005,550000,41,6188509,4950807,VND
2020-07-12,1001,100000,25,3922705,3138164,VND
2020-11-13,1005,700000,32,4884185,3907348,VND
2020-11-28,1007,700000,43,6312749,5050199,VND
2020-09-01,1010,700000,25,3770434,3016347,VND
2020-02-25,1006,100000,32,4773574,3818859,VND
2020-05-09,1007,550000,35,5200278,4160222,VND
2020-10-13,1003,550000,34,4942867,3954293,VND
2020-07-28,1010,550000,38,5417815,4334252,VND
2020-11-26,1005,100000,28,4335715,3468572,VND
2020-06-03,1006,550000,20,2934710,2347768,VND
2020-10-28,1009,700000,40,5772601,4618080,VND
2020-02-23,1008,550000,33,4917961,3934368,VND
2020-11-21,1008,550000,30,4621557,3697245,VND
2020-12-01,1002,100000,35,4993738,3994990,VND
2020-11-24,1005,700000,39,5839854,4671883,VND
2020-10-27,1008,550000,36,5380454,4304363,VND
2020-07-09,1008,550000,36,5592997,4474397,VND
2020-06-07,1008,700000,29,4463579,3570863,VND
2020-08-14,1001,100000,27,4143841,3315072,VND
2020-08-02,1010,550000,42,6204753,4963802,VND
2020-08-17,1010,550000,36,5549542,4439633,VND
2020-09-19,1004,550000,34,5231920,4185536,VND
2020-04-25,1010,100000,41,6122140,4897712,VND
2020-09-28,1001,100000,40,6063437,4850749,VND
2020-09-03,1006,550000,37,5510449,4408359,VND
2020-10-01,1008,550000,35,5173544,4138835,VND
2020-12-08,1007,550000,27,3856585,3085268,VND
2020-02-10,1008,550000,31,4626643,3701314,VND
2020-08-01,1004,100000,28,4371596,3497276,VND
2020-01-09,1002,550000,32,4674102,3739281,VND
2020-02-04,1010,100000,40,6280248,5024198,VND
2020-07-04,1001,550000,37,5314059,4251247,VND
2020-03-16,1002,100000,27,4051299,3241039,VND
2020-07-28,1010,550000,32,4742910,3794328,VND
2020-12-28,1005,100000,30,4442747,3554197,VND
2020-12-26,1006,550000,36,5484877,4387901,VND
2020-12-11,1008,700000,35,5411380,4329104,VND
2020-02-12,1009,550000,32,4821916,3857532,VND
2020-12-02,1006,100000,32,4797825,3838260,VND
2020-04-03,1009,700000,36,5196269,4157015,VND
2020-07-14,1002,100000,38,5622334,4497867,VND
2020-03-18,1006,100000,39,5664559,4531647,VND
2020-07-09,1007,100000,41,6218148,4974518,VND
2020-04-20,1001,100000,37,5681507,4545205,VND
2020-12-03,1005,100000,45,6772243,5417794,VND
2020-09-18,1001,550000,43,6640154,5312123,VND
2020-08-16,1001,100000,38,5431937,4345549,VND
2020-03-18,1005,100000,39,5678467,4542773,VND
2020-02-26,1007,700000,32,4667675,3734140,VND
2020-07-06,1010,100000,34,5339239,4271391,VND
2020-05-19,1007,100000,46,6895424,5516339,VND
2020-07-20,1009,700000,34,5348255,4278604,VND
2020-08-04,1008,550000,34,5124880,4099904,VND
2020-09-21,1007,100000,36,5467643,4374114,VND
2020-07-13,1005,700000,26,3901138,3120910,VND
2020-10-28,1010,100000,36,5401665,4321332,VND
2020-08-07,1006,550000,40,5790814,4632651,VND
2020-11-17,1010,700000,35,5061726,4049380,VND
2020-04-27,1008,700000,29,4176009,3340807,VND
2020-12-21,1003,100000,39,5665807,4532645,VND
2020-03-23,1009,700000,38,5436079,4348863,VND
2020-11-10,1010,550000,31,4841958,3873566,VND
2020-05-26,1007,550000,32,4926301,3941040,VND
2020-04-07,1010,550000,38,5937233,4749786,VND
2020-12-03,1001,550000,26,3750063,3000050,VND
2020-05-13,1002,550000,41,6308905,5047124,VND
2020-05-16,1001,100000,40,5742779,4594223,VND
2020-08-13,1006,700000,43,6668998,5335198,VND
2020-12-07,1006,700000,42,6186587,4949269,VND
2020-04-08,1004,700000,27,3950444,3160355,VND
2020-11-18,1010,100000,37,5531720,4425376,VND
2020-07-10,1002,700000,26,4090213,3272170,VND
2020-12-02,1008,700000,35,5271019,4216815,VND
2020-11-04,1008,700000,34,5087196,4069756,VND
2020-08-03,1005,100000,34,4905432,3924345,VND
2020-04-14,1004,100000,38,5602268,4481814,VND
2020-07-27,1007,700000,28,4267429,3413943,VND
2020-01-11,1004,100000,40,5806930,4645544,VND
2020-04-04,1003,100000,28,4308451,3446760,VND
2020-04-01,1009,700000,44,6807141,5445712,VND
2020-03-08,1005,550000,25,3601410,2881128,VND
2020-11-03,1004,100000,36,5647424,4517939,VND
2020-05-18,1005,100000,34,5093441,4074752,VND
2020-07-20,1008,700000,25,3598839,2879071,VND
2020-11-15,1003,700000,45,6898110,5518488,VND
2020-07-28,1001,100000,29,4440923,3552738,VND
2020-09-02,1001,550000,28,4074905,3259924,VND
2020-12-06,1010,100000,39,6045792,4836633,VND
2020-11-08,1002,100000,34,5298122,4238497,VND
2020-11-12,1008,700000,43,6482767,5186213,VND
2020-10-23,1007,700000,33,4852975,3882380,VND
2020-12-10,1008,100000,38,5751328,4601062,VND
2020-09-04,1004,550000,26,3799604,3039683,VND
2020-11-21,1010,700000,38,5573169,4458535,VND
2020-01-05,1002,550000,29,4190110,3352088,VND
2020-08-21,1007,100000,38,5974283,4779426,VND
2020-09-11,1003,700000,35,5135436,4108348,VND
2020-12-12,1007,550000,53,7788397,6230717,VND
2020-09-20,1002,700000,32,4699917,3759933,VND
2020-11-15,1003,100000,50,7582175,6065740,VND
2020-07-08,1010,700000,29,4545005,3636004,VND
2020-06-06,1003,550000,37,5468427,4374741,VND
2020-08-05,1010,550000,40,5883460,4706768,VND
2020-06-01,1008,100000,35,5085404,4068323,VND
2020-12-13,1006,100000,32,4821638,3857310,VND
2020-08-28,1005,700000,37,5641357,4513085,VND
2020-07-03,1007,100000,30,4674437,3739549,VND
2020-03-23,1009,700000,41,6140939,4912751,VND
2020-02-15,1008,550000,31,4575855,3660684,VND
2020-12-02,1004,700000,26,3904296,3123436,VND
2020-06-13,1009,100000,35,5413388,4330710,VND
2020-04-22,1008,100000,36,5458910,4367128,VND
2020-10-19,1008,700000,34,4942104,3953683,VND
2020-05-10,1009,550000,48,6841956,5473564,VND
2020-05-01,1002,100000,30,4639474,3711579,VND
2020-12-11,1001,100000,23,3480693,2784554,VND
2020-12-16,1009,100000,31,4593128,3674502,VND
2020-03-27,1008,550000,32,4827852,3862281,VND
2020-02-23,1004,550000,29,4510852,3608681,VND
2020-05-22,1005,100000,25,3620157,2896125,VND
2020-09-27,1005,550000,26,3817006,3053604,VND
2020-12-10,1001,550000,42,6469165,5175332,VND
2020-05-04,1003,700000,46,6964090,5571272,VND
2020-06-24,1006,700000,33,4887121,3909696,VND
2020-01-15,1003,700000,22,3224865,2579892,VND
2020-05-12,1009,550000,35,5200991,4160792,VND
2020-03-24,1009,550000,30,4618975,3695180,VND
2020-10-06,1010,700000,41,6196014,4956811,VND
2020-12-16,1007,100000,46,6817468,5453974,VND
2020-09-27,1009,700000,36,5548331,4438664,VND
2020-12-10,1003,550000,33,4783594,3826875,VND
2020-07-15,1006,700000,21,3020349,2416279,VND
2020-04-24,1008,100000,30,4406971,3525576,VND
2020-01-16,1004,550000,33,4715746,3772596,VND
2020-05-06,1002,550000,24,3490063,2792050,VND
2020-11-17,1004,700000,27,4089345,3271476,VND
2020-06-01,1003,550000,29,4449575,3559660,VND
2020-08-04,1010,700000,47,7072038,5657630,VND
2020-07-04,1005,700000,38,5541343,4433074,VND
2020-10-01,1008,700000,34,5281578,4225262,VND
2020-08-03,1010,700000,24,3741143,2992914,VND
2020-01-23,1006,550000,36,5388125,4310500,VND
2020-08-19,1009,550000,33,4975805,3980644,VND
2020-08-26,1007,100000,40,5975147,4780117,VND
2020-02-16,1005,700000,34,4873372,3898697,VND
2020-03-11,1004,550000,37,5610172,4488137,VND
2020-05-26,1005,550000,39,5828132,4662505,VND
2020-10-05,1004,100000,33,4991381,3993104,VND
2020-05-14,1006,100000,28,4204014,3363211,VND
2020-12-15,1001,700000,36,5371487,4297189,VND
2020-04-05,1007,100000,36,5527887,4422309,VND
