Date,ProductID,Zip,Units,Revenue,Cost,Currency
2021-12-13,1001,100000,46,7371243,5896994,VND
2021-09-27,1004,700000,50,7469639,5975711,VND
2021-06-26,1009,100000,37,5834705,4667764,VND
2021-10-24,1007,700000,42,6135505,4908404,VND
2021-08-08,1010,100000,35,5612021,4489616,VND
2021-07-23,1010,700000,38,6125531,4900424,VND
2021-11-16,1004,100000,44,6455681,5164544,VND
2021-06-12,1003,700000,41,6006015,4804812,VND
2021-08-27,1008,100000,34,5072191,4057752,VND
2021-09-01,1005,550000,34,5048534,4038827,VND
2021-08-09,1001,100000,49,7800841,6240672,VND
2021-12-19,1006,550000,45,6967483,5573986,VND
2021-12-22,1001,700000,30,4681496,3745196,VND
2021-03-08,1002,700000,32,4991479,3993183,VND
2021-03-09,1006,100000,47,7548173,6038538,VND
2021-05-17,1010,700000,38,5670360,4536288,VND
2021-08-12,1005,550000,30,4822011,3857608,VND
2021-03-08,1001,700000,36,5601546,4481236,VND
2021-02-22,1009,100000,34,5305606,4244484,VND
2021-12-04,1002,700000,45,6927383,5541906,VND
2021-10-07,1007,100000,51,7598610,6078888,VND
2021-08-13,1002,100000,32,4826848,3861478,VND
2021-12-01,1008,100000,37,5707205,4565764,VND
2021-07-25,1001,550000,31,4573178,3658542,VND
2021-11-22,1006,100000,45,6595046,5276036,VND
2021-12-07,1005,100000,39,5779121,4623296,VND
2021-07-04,1004,100000,35,5634250,4507400,VND
2021-02-16,1003,100000,37,5540807,4432645,VND
2021-12-05,1001,100000,43,6926895,5541516,VND
2021-10-12,1004,100000,41,6154956,4923964,VND
2021-07-02,1006,100000,37,5422981,4338384,VND
2021-12-20,1006,100000,36,5622146,4497716,VND
2021-05-22,1002,550000,38,6113852,4891081,VND
2021-10-18,1005,700000,36,5804962,4643969,VND
2021-08-24,1004,100000,36,5344356,4275484,VND
2021-12-26,1010,550000,42,6654604,5323683,VND
2021-04-24,1002,100000,34,5008782,4007025,VND
2021-04-15,1006,100000,37,5581965,4465572,VND
2021-02-12,1009,550000,41,6122092,4897673,VND
2021-11-13,1005,700000,29,4605363,3684290,VND
2021-08-12,1009,700000,47,7410958,5928766,VND
2021-06-14,1010,100000,29,4373251,3498600,VND
2021-06-15,1010,550000,20,2926106,2340884,VND
2021-09-20,1009,550000,49,7680189,6144151,VND
2021-12-15,1001,100000,42,6462106,5169684,VND
2021-10-22,1009,100000,33,5068109,4054487,VND
2021-08-09,1008,100000,37,5519783,4415826,VND
2021-12-23,1003,700000,46,7182344,5745875,VND
2021-05-05,1008,700000,41,6028172,4822537,VND
2021-04-04,1004,100000,38,6089389,4871511,VND
2021-10-26,1005,100000,35,5541516,4433212,VND
2021-12-15,1007,550000,36,5300127,4240101,VND
2021-11-12,1009,550000,28,4237499,3389999,VND
2021-05-22,1005,100000,39,6069812,4855849,VND
2021-07-08,1010,700000,26,4105569,3284455,VND
2021-07-18,1010,550000,34,5440879,4352703,VND
2021-10-19,1003,550000,32,4706399,3765119,VND
2021-10-27,1004,550000,45,7144787,5715829,VND
2021-05-28,1002,100000,38,5886592,4709273,VND
2021-12-28,1002,100000,36,5698293,4558634,VND
2021-04-04,1003,550000,46,6776570,5421256,VND
2021-11-24,1003,100000,33,5302568,4242054,VND
2021-12-03,1010,100000,32,4904943,3923954,VND
2021-09-24,1003,100000,46,7134041,5707232,VND
2021-11-20,1001,100000,42,6257887,5006309,VND
2021-12-13,1006,700000,38,5895163,4716130,VND
2021-02-22,1001,700000,38,6104489,4883591,VND
2021-10-13,1003,100000,36,5283236,4226588,VND
2021-03-26,1010,100000,51,7485328,5988262,VND
2021-01-20,1009,550000,38,5941810,4753448,VND
2021-05-28,1005,700000,38,5744200,4595360,VND
2021-02-25,1006,700000,47,7321025,5856820,VND
2021-09-15,1004,100000,33,4834428,3867542,VND
2021-07-21,1002,100000,26,4182625,3346100,VND
2021-10-21,1003,100000,39,5771644,4617315,VND
2021-04-26,1009,100000,35,5391886,4313508,VND
2021-11-14,1006,700000,35,5596503,4477202,VND
2021-08-04,1009,100000,40,6168457,4934765,VND
2021-03-07,1005,550000,30,4508957,3607165,VND
2021-10-11,1005,550000,30,4708781,3767024,VND
2021-06-15,1004,550000,38,6044178,4835342,VND
2021-06-04,1009,550000,40,5972253,4777802,VND
2021-11-03,1004,100000,45,7082094,5665675,VND
2021-08-07,1008,550000,38,5575757,4460605,VND
2021-10-21,1005,700000,41,6385445,5108356,VND
2021-12-01,1004,100000,41,6082361,4865888,VND
2021-01-07,1004,550000,38,5595360,4476288,VND
2021-08-20,1009,100000,41,6014164,4811331,VND
2021-09-10,1005,100000,44,6810227,5448181,VND
2021-03-22,1009,700000,35,5311548,4249238,VND
2021-07-02,1009,550000,39,5712690,4570152,VND
2021-06-12,1009,100000,29,4514769,3611815,VND
2021-02-08,1004,700000,26,4107146,3285716,VND
2021-11-10,1001,100000,42,6703477,5362781,VND
2021-08-22,1004,700000,51,7492424,5993939,VND
2021-04-07,1005,100000,27,4069425,3255540,VND
2021-11-11,1003,100000,34,4999285,3999428,VND
2021-12-06,1008,700000,43,6914225,5531380,VND
2021-09-09,1005,550000,30,4493361,3594688,VND
2021-12-17,1001,550000,38,5623142,4498513,VND
2021-12-14,1005,700000,38,5874184,4699347,VND
2021-11-02,1007,700000,28,4164802,3331841,VND
2021-05-13,1007,100000,39,6286427,5029141,VND
2021-04-09,1002,100000,45,6608104,5286483,VND
2021-10-21,1003,550000,24,3814711,3051768,VND
2021-10-02,1009,700000,49,7768327,6214661,VND
2021-06-20,1006,550000,44,6670106,5336084,VND
2021-08-23,1003,550000,36,5780954,4624763,VND
2021-02-17,1006,550000,32,5103941,4083152,VND
2021-01-12,1010,550000,38,5897535,4718028,VND
2021-03-06,1008,550000,38,5893220,4714576,VND
2021-06-04,1009,700000,44,6858360,5486688,VND
2021-02-19,1009,700000,39,6022417,4817933,VND
2021-05-02,1007,700000,31,4926609,3941287,VND
2021-04-17,1010,700000,40,6252602,5002081,VND
2021-08-14,1006,550000,36,5319535,4255628,VND
2021-06-18,1007,550000,37,5435452,4348361,VND
2021-04-28,1004,100000,51,8154186,6523348,VND
2021-12-16,1001,700000,39,5969817,4775853,VND
2021-09-12,1002,100000,37,5638811,4511048,VND
2021-04-16,1005,550000,34,5096193,4076954,VND
2021-03-04,1003,100000,47,7586023,6068818,VND
2021-10-01,1008,700000,45,6699737,5359789,VND
2021-04-28,1001,700000,32,5055101,4044080,VND
2021-06-15,1002,550000,37,5833955,4667164,VND
2021-08-10,1009,550000,38,6051776,4841420,VND
2021-05-27,1004,100000,36,5682138,4545710,VND
2021-12-01,1003,100000,40,6307811,5046248,VND
2021-01-14,1001,700000,34,5080104,4064083,VND
2021-06-08,1006,100000,38,5612660,4490128,VND
2021-05-25,1010,100000,43,6318444,5054755,VND
2021-06-20,1010,100000,21,3111309,2489047,VND
2021-05-06,1001,700000,32,4821270,3857016,VND
2021-09-01,1002,100000,31,4980589,3984471,VND
2021-10-11,1003,550000,30,4563570,3650856,VND
2021-10-01,1003,100000,32,4807697,3846157,VND
2021-08-06,1008,550000,34,5228358,4182686,VND
2021-09-10,1001,700000,31,4806363,3845090,VND
2021-04-25,1002,550000,28,4207289,3365831,VND
2021-03-10,1003,100000,44,7018920,5615136,VND
2021-10-27,1004,700000,42,6497267,5197813,VND
2021-04-08,1004,550000,42,6567524,5254019,VND
2021-02-28,1002,100000,37,5649816,4519852,VND
2021-05-20,1004,100000,30,4771379,3817103,VND
2021-01-05,1005,100000,34,5115034,4092027,VND
2021-12-21,1009,100000,31,4695082,3756065,VND
2021-12-14,1008,100000,37,5445056,4356044,VND
2021-09-25,1002,550000,35,5525722,4420577,VND
2021-12-09,1010,550000,35,5499199,4399359,VND
2021-12-26,1002,550000,35,5611608,4489286,VND
2021-12-11,1007,550000,41,6596057,5276845,VND
2021-09-27,1006,700000,31,4643035,3714428,VND
2021-12-13,1004,100000,52,8134535,6507628,VND
2021-06-25,1002,550000,31,4926398,3941118,VND
2021-01-16,1001,700000,36,5656465,4525172,VND
2021-02-04,1010,550000,33,4973193,3978554,VND
2021-12-12,1008,700000,30,4656545,3725236,VND
2021-11-26,1009,100000,43,6424093,5139274,VND
2021-10-05,1008,700000,28,4157121,3325696,VND
2021-04-11,1009,100000,45,6786710,5429368,VND
2021-12-23,1005,700000,39,5987301,4789840,VND
2021-01-21,1004,100000,30,4500300,3600240,VND
2021-08-04,1001,550000,45,6753141,5402512,VND
2021-09-16,1009,100000,41,6559731,5247784,VND
2021-09-28,1001,700000,29,4386446,3509156,VND
2021-07-23,1007,700000,43,6597164,5277731,VND
2021-09-21,1009,700000,42,6178391,4942712,VND
2021-04-01,1002,100000,33,5100427,4080341,VND
2021-02-15,1005,700000,42,6610615,5288492,VND
2021-07-18,1003,100000,33,4920102,3936081,VND
2021-05-24,1002,100000,37,5436719,4349375,VND
2021-09-12,1009,550000,41,6334155,5067324,VND
2021-07-13,1004,550000,45,6598205,5278564,VND
2021-04-24,1003,550000,33,5111304,4089043,VND
2021-01-04,1003,100000,47,6873734,5498987,VND
2021-01-15,1005,100000,40,5862579,4690063,VND
2021-12-19,1005,100000,43,6577830,5262264,VND
2021-01-23,1003,100000,36,5464656,4371724,VND
2021-09-03,1010,550000,37,5796600,4637280,VND
2021-10-01,1005,100000,36,5517024,4413619,VND
2021-05-03,1001,100000,41,6392894,5114315,VND
2021-10-13,1006,100000,39,6034041,4827232,VND
2021-04-15,1005,700000,41,6188719,4950975,VND
2021-01-12,1010,100000,39,6001044,4800835,VND
2021-09-07,1007,700000,34,5341517,4273213,VND
2021-09-02,1007,100000,36,5770666,4616532,VND
2021-05-25,1007,100000,42,6414017,5131213,VND
2021-10-19,1002,100000,34,5054102,4043281,VND
2021-10-16,1009,100000,49,7414733,5931786,VND
2021-09-14,1006,700000,43,6410439,5128351,VND
2021-06-04,1003,550000,34,4984242,3987393,VND
2021-11-20,1001,700000,32,5155142,4124113,VND
2021-05-05,1009,100000,30,4420758,3536606,VND
2021-11-07,1010,700000,35,5507511,4406008,VND
2021-11-02,1010,700000,50,7714600,6171680,VND
2021-11-02,1003,700000,35,5233006,4186404,VND
2021-10-04,1007,100000,34,5386349,4309079,VND
2021-10-18,1001,550000,39,5930630,4744504,VND
2021-09-03,1006,550000,27,4105649,3284519,VND
2021-02-19,1006,100000,42,6156714,4925371,VND
2021-08-01,1003,100000,39,6237776,4990220,VND
2021-02-11,1004,100000,20,3115130,2492104,VND
2021-12-27,1003,700000,25,3922969,3138375,VND
2021-08-17,1002,700000,33,5074060,4059248,VND
2021-12-13,1004,100000,35,5564937,4451949,VND
2021-06-23,1004,550000,37,5832495,4665996,VND
2021-06-01,1010,550000,30,4683117,3746493,VND
2021-02-10,1009,100000,47,7339932,5871945,VND
2021-12-09,1010,100000,28,4271759,3417407,VND
2021-07-13,1005,550000,37,5865952,4692761,VND
2021-08-12,1003,100000,31,4786579,3829263,VND
2021-11-16,1002,550000,40,6423538,5138830,VND
2021-11-13,1009,700000,37,5489683,4391746,VND
2021-09-03,1006,100000,39,5936122,4748897,VND
2021-02-22,1003,700000,35,5424644,4339715,VND
2021-03-10,1007,700000,40,6124922,4899937,VND
2021-09-18,1006,550000,34,5153215,4122572,VND
2021-07-07,1010,550000,29,4570819,3656655,VND
2021-02-12,1005,100000,47,6986112,5588889,VND
2021-09-16,1006,100000,31,4858778,3887022,VND
2021-03-10,1008,550000,37,5690167,4552133,VND
2021-01-12,1007,100000,35,5574977,4459981,VND
2021-09-16,1002,550000,38,5798888,4639110,VND
2021-07-05,1009,550000,38,5975582,4780465,VND
2021-12-23,1010,700000,37,5831541,4665232,VND
2021-12-23,1003,550000,30,4511967,3609573,VND
2021-06-09,1008,100000,30,4573309,3658647,VND
2021-11-03,1002,700000,43,6431028,5144822,VND
2021-09-26,1006,100000,37,5745555,4596444,VND
2021-06-28,1001,100000,50,7386288,5909030,VND
2021-01-22,1006,100000,43,6722818,5378254,VND
2021-08-03,1001,100000,37,5473230,4378584,VND
2021-11-27,1009,700000,36,5471928,4377542,VND
2021-11-22,1001,100000,43,6573362,5258689,VND
2021-12-01,1008,100000,37,5557637,4446109,VND
2021-06-16,1006,550000,34,4984477,3987581,VND
2021-10-18,1007,700000,30,4513364,3610691,VND
2021-09-04,1010,700000,34,5290519,4232415,VND
2021-07-25,1009,100000,51,7657949,6126359,VND
2021-04-26,1008,700000,37,5526716,4421372,VND
2021-09-26,1004,700000,37,5954281,4763424,VND
2021-01-12,1008,100000,36,5782847,4626277,VND
2021-08-05,1002,700000,30,4473225,3578580,VND
2021-07-13,1001,100000,37,5663275,4530620,VND
2021-07-09,1005,700000,35,5481545,4385236,VND
2021-05-08,1005,100000,29,4553288,3642630,VND
2021-11-11,1008,100000,43,6647954,5318363,VND
2021-09-03,1003,700000,41,6353707,5082965,VND
2021-12-27,1007,700000,43,6432346,5145876,VND
2021-03-27,1001,100000,27,4273479,3418783,VND
2021-05-17,1006,100000,54,8057687,6446149,VND
2021-09-11,1009,100000,34,5161582,4129265,VND
2021-06-25,1002,550000,35,5611699,4489359,VND
2021-12-26,1003,550000,28,4373757,3499005,VND
2021-09-04,1010,550000,43,6822042,5457633,VND
2021-05-15,1004,700000,32,4920817,3936653,VND
2021-03-28,1009,550000,40,6035197,4828157,VND
2021-06-17,1005,100000,42,6725502,5380401,VND
2021-09-01,1007,700000,33,5125540,4100432,VND
2021-11-03,1006,100000,35,5114266,4091412,VND
2021-10-27,1003,700000,44,6823212,5458569,VND
2021-10-15,1004,550000,24,3723974,2979179,VND
2021-11-20,1008,550000,26,4070559,3256447,VND
2021-08-11,1003,550000,31,5001346,4001076,VND
2021-10-03,1008,100000,38,5848321,4678656,VND
2021-07-17,1004,550000,38,6029133,4823306,VND
2021-12-01,1002,550000,38,5769593,4615674,VND
2021-09-05,1005,550000,32,5127176,4101740,VND
2021-10-05,1009,700000,51,7492015,5993612,VND
2021-11-02,1004,700000,44,6434544,5147635,VND
2021-09-27,1005,550000,35,5454469,4363575,VND
2021-09-27,1008,700000,36,5320343,4256274,VND
2021-04-16,1004,700000,32,5106304,4085043,VND
2021-07-23,1004,700000,39,5789822,4631857,VND
2021-12-05,1006,550000,35,5469862,4375889,VND
2021-06-17,1008,700000,39,6059614,4847691,VND
2021-08-15,1001,550000,36,5407108,4325686,VND
2021-01-12,1005,550000,22,3478506,2782804,VND
2021-05-07,1009,100000,30,4408301,3526640,VND
2021-09-24,1005,550000,41,6052556,4842044,VND
2021-05-24,1010,100000,42,6463416,5170732,VND
2021-09-06,1001,100000,34,5484028,4387222,VND
2021-07-27,1008,700000,38,6103726,4882980,VND
2021-12-10,1006,550000,46,7132431,5705944,VND
2021-12-01,1007,700000,36,5610902,4488721,VND
2021-09-13,1004,550000,41,6044423,4835538,VND
2021-11-26,1009,700000,43,6700911,5360728,VND
2021-08-05,1009,100000,36,5711621,4569296,VND
2021-09-10,1003,100000,38,5611402,4489121,VND
2021-06-19,1003,700000,37,5920585,4736468,VND
2021-06-03,1002,700000,40,6077721,4862176,VND
2021-07-21,1010,700000,31,4670906,3736724,VND
2021-02-22,1003,700000,35,5597414,4477931,VND
2021-02-23,1008,700000,37,5855496,4684396,VND
2021-08-23,1003,550000,51,7504829,6003863,VND
2021-01-28,1009,700000,40,6312193,5049754,VND
2021-03-12,1008,550000,25,3872012,3097609,VND
2021-10-06,1003,100000,36,5300100,4240080,VND
2021-12-21,1010,550000,30,4467346,3573876,VND
2021-07-28,1004,700000,22,3491065,2792852,VND
2021-06-22,1001,550000,35,5307979,4246383,VND
2021-06-18,1009,100000,47,7011339,5609071,VND
2021-01-02,1009,100000,38,5577858,4462286,VND
2021-06-24,1002,700000,48,7313733,5850986,VND
2021-07-26,1001,550000,41,6170608,4936486,VND
2021-11-17,1005,100000,43,6349093,5079274,VND
2021-08-21,1008,100000,40,6184023,4947218,VND
2021-04-20,1007,700000,37,5852963,4682370,VND
2021-05-26,1005,700000,36,5387231,4309784,VND
2021-03-22,1007,550000,31,4624276,3699420,VND
2021-07-02,1009,100000,40,5926383,4741106,VND
2021-08-01,1006,700000,40,5887799,4710239,VND
2021-08-28,1008,700000,33,5291599,4233279,VND
2021-08-12,1005,700000,46,7379929,5903943,VND
2021-07-19,1010,100000,35,5622425,4497940,VND
2021-09-09,1010,550000,34,5069465,4055572,VND
2021-06-24,1004,100000,42,6311903,5049522,VND
2021-02-05,1010,700000,41,6058573,4846858,VND
2021-12-28,1004,700000,38,5558419,4446735,VND
2021-06-10,1008,100000,43,6935820,5548656,VND
2021-12-09,1007,700000,43,6620784,5296627,VND
2021-08-28,1009,100000,36,5289731,4231784,VND
2021-06-28,1004,100000,33,4844695,3875756,VND
2021-12-09,1002,550000,28,4140369,3312295,VND
2021-10-24,1001,100000,26,4045169,3236135,VND
2021-11-11,1003,100000,40,5880245,4704196,VND
2021-06-01,1005,100000,40,6206837,4965469,VND
2021-07-06,1008,100000,40,5906141,4724912,VND
2021-12-20,1008,550000,34,5091189,4072951,VND
2021-02-04,1010,100000,39,6191414,4953131,VND
2021-10-03,1009,550000,32,4854942,3883953,VND
2021-06-26,1003,700000,41,6319138,5055310,VND
2021-02-24,1006,700000,35,5145804,4116643,VND
2021-10-06,1004,550000,34,5485061,4388048,VND
2021-06-04,1008,550000,34,5041269,4033015,VND
2021-12-04,1004,100000,40,5897421,4717936,VND
2021-03-06,1010,100000,42,6177940,4942352,VND
2021-02-14,1004,100000,31,4696366,3757092,VND
2021-09-25,1004,100000,34,5010413,4008330,VND
2021-11-06,1004,550000,32,4865670,3892536,VND
2021-08-27,1007,550000,35,5512946,4410356,VND
2021-02-02,1004,550000,33,4856803,3885442,VND
2021-03-09,1002,550000,36,5453644,4362915,VND
2021-08-09,1005,700000,49,7688326,6150660,VND
2021-11-19,1002,700000,28,4319458,3455566,VND
2021-11-22,1004,700000,34,5016522,4013217,VND
2021-05-05,1004,550000,30,4508525,3606820,VND
2021-06-13,1005,700000,46,6816636,5453308,VND
2021-02-16,1006,100000,31,4767622,3814097,VND
2021-04-18,1007,700000,33,4997006,3997604,VND
2021-07-09,1003,100000,39,6078524,4862819,VND
2021-09-09,1007,700000,38,5693190,4554552,VND
2021-05-10,1005,700000,39,6066959,4853567,VND
2021-06-20,1010,550000,53,8128657,6502925,VND
2021-10-25,1007,550000,23,3588647,2870917,VND
2021-09-19,1004,100000,36,5683820,4547056,VND
2021-04-03,1002,550000,35,5650137,4520109,VND
2021-02-24,1010,700000,34,4973212,3978569,VND
2021-05-24,1004,700000,36,5653260,4522608,VND
2021-12-17,1006,700000,56,8896262,7117009,VND
2021-03-15,1007,550000,34,5365098,4292078,VND
2021-09-24,1006,100000,39,5762377,4609901,VND
2021-09-08,1004,100000,42,6383934,5107147,VND
2021-11-07,1005,700000,35,5176962,4141569,VND
2021-07-17,1006,100000,46,7034015,5627212,VND
2021-11-25,1003,700000,35,5612983,4490386,VND
2021-05-19,1006,100000,34,5411466,4329172,VND
2021-04-21,1004,700000,44,6778548,5422838,VND
2021-07-02,1010,700000,28,4255470,3404376,VND
2021-11-25,1003,700000,47,7036751,5629400,VND
2021-12-17,1005,550000,38,5858303,4686642,VND
2021-03-09,1006,100000,28,4137146,3309716,VND
2021-05-18,1009,100000,48,7349658,5879726,VND
2021-09-23,1004,100000,36,5791568,4633254,VND
2021-12-22,1005,700000,52,7909216,6327372,VND
2021-12-13,1004,700000,35,5549654,4439723,VND
2021-07-04,1005,100000,44,6448619,5158895,VND
2021-06-03,1008,100000,50,7681470,6145176,VND
2021-07-17,1010,550000,42,6394467,5115573,VND
2021-12-15,1009,550000,30,4492363,3593890,VND
2021-07-22,1005,550000,37,5578982,4463185,VND
2021-11-08,1009,100000,34,5369364,4295491,VND
2021-11-04,1002,100000,37,5567011,4453608,VND
2021-09-15,1007,100000,43,6781962,5425569,VND
2021-01-05,1002,100000,28,4149402,3319521,VND
2021-09-14,1009,100000,45,6736855,5389484,VND
2021-04-05,1003,550000,27,4258690,3406952,VND
2021-02-21,1004,700000,43,6317704,5054163,VND
2021-06-13,1005,700000,37,5481509,4385207,VND
2021-07-10,1007,100000,36,5415591,4332472,VND
2021-01-20,1010,550000,39,6038732,4830985,VND
2021-07-11,1005,550000,31,4650320,3720256,VND
2021-07-11,1006,100000,48,7364193,5891354,VND
2021-01-21,1010,550000,44,7098934,5679147,VND
2021-12-06,1004,550000,38,5839281,4671424,VND
2021-12-22,1003,100000,43,6466712,5173369,VND
2021-07-16,1006,700000,40,6094228,4875382,VND
2021-03-17,1006,550000,48,7295298,5836238,VND
2021-09-15,1010,550000,47,6916714,5533371,VND
2021-11-01,1002,700000,34,5352556,4282044,VND
2021-04-27,1009,700000,45,6673212,5338569,VND
2021-06-13,1010,100000,25,3691228,2952982,VND
2021-05-09,1006,100000,32,5160770,4128616,VND
2021-01-18,1004,700000,41,6440963,5152770,VND
2021-05-10,1001,550000,41,6381064,5104851,VND
2021-08-09,1004,100000,25,3888564,3110851,VND
2021-10-21,1001,700000,46,6726460,5381168,VND
2021-06-18,1006,550000,44,6456379,5165103,VND
2021-10-16,1002,100000,37,5683198,4546558,VND
2021-01-14,1007,100000,34,5336718,4269374,VND
2021-10-19,1010,550000,37,5787422,4629937,VND
2021-09-22,1010,100000,35,5558885,4447108,VND
2021-10-06,1001,700000,37,5929456,4743564,VND
2021-12-27,1009,550000,40,6248231,4998584,VND
2021-03-01,1003,550000,37,5886671,4709336,VND
2021-04-13,1007,100000,40,5853978,4683182,VND
2021-06-21,1006,550000,46,6859827,5487861,VND
2021-05-25,1009,700000,33,4862811,3890248,VND
2021-01-12,1007,100000,35,5320479,4256383,VND
2021-08-13,1007,550000,36,5341967,4273573,VND
2021-06-09,1004,700000,35,5128572,4102857,VND
2021-03-02,1003,550000,39,6016227,4812981,VND
2021-07-27,1009,700000,44,6963077,5570461,VND
2021-09-06,1009,100000,34,5280047,4224037,VND
2021-12-18,1007,550000,37,5792569,4634055,VND
2021-11-16,1004,100000,38,5652080,4521664,VND
2021-04-16,1005,700000,39,5830957,4664765,VND
2021-10-15,1010,700000,35,5590267,4472213,VND
2021-09-20,1002,100000,26,3926245,3140996,VND
2021-12-16,1005,700000,42,6732437,5385949,VND
2021-04-02,1001,550000,37,5749823,4599858,VND
2021-12-19,1004,100000,37,5809291,4647432,VND
2021-11-05,1002,100000,31,4616724,3693379,VND
2021-04-20,1003,700000,40,6417257,5133805,VND
2021-07-12,1008,550000,37,5932640,4746112,VND
2021-08-08,1002,100000,33,4838140,3870512,VND
2021-10-20,1009,700000,28,4132577,3306061,VND
2021-08-14,1008,100000,35,5413692,4330953,VND
2021-12-16,1006,550000,28,4276467,3421173,VND
2021-10-09,1007,100000,41,6254768,5003814,VND
2021-12-22,1003,550000,38,6035070,4828056,VND
2021-12-01,1004,700000,20,3172721,2538176,VND
2021-06-23,1008,700000,29,4476901,3581520,VND
2021-10-10,1003,100000,53,8114407,6491525,VND
2021-12-05,1002,100000,36,5505841,4404672,VND
2021-11-23,1001,700000,41,6378254,5102603,VND
2021-03-24,1003,700000,49,7601615,6081292,VND
2021-11-11,1001,700000,40,6322575,5058060,VND
2021-07-12,1007,550000,49,7330642,5864513,VND
2021-06-14,1003,550000,30,4404889,3523911,VND
2021-12-25,1004,700000,44,6907289,5525831,VND
2021-03-07,1007,100000,35,5482041,4385632,VND
2021-03-24,1001,100000,42,6166135,4932908,VND
2021-12-08,1002,100000,57,8451134,6760907,VND
2021-10-03,1010,550000,39,6214254,4971403,VND
2021-08-23,1001,550000,45,7183873,5747098,VND
2021-03-17,1008,700000,43,6363594,5090875,VND
2021-07-14,1003,100000,34,5296136,4236908,VND
2021-12-26,1008,550000,39,6170923,4936738,VND
2021-12-24,1004,100000,42,6433188,5146550,VND
2021-11-02,1002,700000,36,5716400,4573120,VND
2021-07-28,1009,700000,42,6364146,5091316,VND
2021-07-12,1002,550000,34,5350145,4280116,VND
2021-07-25,1001,700000,49,7537946,6030356,VND
2021-09-21,1002,100000,36,5357367,4285893,VND
2021-09-20,1008,100000,37,5606621,4485296,VND
2021-12-04,1002,700000,45,6793582,5434865,VND
2021-08-08,1003,550000,33,5045195,4036156,VND
2021-07-18,1010,550000,29,4478832,3583065,VND
2021-07-16,1006,700000,39,5834321,4667456,VND
2021-06-22,1009,700000,44,6592793,5274234,VND
2021-12-12,1008,550000,34,5387213,4309770,VND
2021-10-10,1002,700000,39,5751392,4601113,VND
2021-08-14,1003,100000,33,5265501,4212400,VND
2021-07-16,1005,700000,37,5894683,4715746,VND
2021-08-02,1004,700000,26,3857422,3085937,VND
2021-11-28,1005,550000,36,5361710,4289368,VND
2021-02-12,1009,700000,47,7246665,5797332,VND
2021-03-26,1003,700000,38,5773660,4618928,VND
2021-12-08,1007,550000,34,5010833,4008666,VND
2021-12-04,1005,100000,36,5577165,4461732,VND
2021-01-08,1009,700000,32,4982400,3985920,VND
2021-12-10,1004,100000,34,5109754,4087803,VND
2021-11-05,1005,100000,33,5192356,4153884,VND
2021-12-02,1007,100000,38,5877642,4702113,VND
2021-04-21,1004,550000,41,6248945,4999156,VND
2021-07-10,1001,100000,42,6616675,5293340,VND
2021-01-02,1001,100000,47,7402596,5922076,VND
2021-06-09,1008,100000,35,5338018,4270414,VND
2021-03-22,1009,700000,45,7111778,5689422,VND
2021-05-28,1009,100000,53,7796122,6236897,VND
2021-03-07,1001,550000,44,6793999,5435199,VND
2021-11-24,1010,100000,33,5205577,4164461,VND
2021-12-16,1007,100000,33,5142121,4113696,VND
2021-10-11,1002,700000,43,6703796,5363036,VND
2021-03-02,1006,700000,35,5523558,4418846,VND
2021-11-10,1010,100000,28,4364654,3491723,VND
2021-10-09,1004,100000,26,3929995,3143996,VND
2021-03-15,1008,550000,28,4192730,3354184,VND
2021-09-13,1007,100000,34,5219661,4175728,VND
2021-04-08,1001,100000,42,6622515,5298012,VND
2021-03-28,1009,550000,28,4337755,3470204,VND
2021-04-21,1001,700000,46,7336937,5869549,VND
2021-11-08,1010,100000,45,6922438,5537950,VND
2021-02-19,1010,100000,46,6814798,5451838,VND
2021-11-25,1010,550000,40,6034402,4827521,VND
2021-11-08,1001,100000,35,5117911,4094328,VND
2021-11-14,1010,700000,35,5596012,4476809,VND
2021-09-04,1010,700000,37,5462918,4370334,VND
2021-10-09,1001,100000,41,6549957,5239965,VND
2021-08-23,1005,100000,33,4951647,3961317,VND
2021-06-03,1007,100000,36,5290298,4232238,VND
2021-06-27,1002,550000,32,5081500,4065200,VND
2021-09-04,1001,700000,40,6405135,5124108,VND
2021-09-26,1002,550000,52,7625630,6100504,VND
2021-12-19,1002,550000,43,6291892,5033513,VND
2021-01-12,1007,550000,43,6391267,5113013,VND
2021-07-25,1009,550000,50,7303146,5842516,VND
2021-05-25,1010,550000,49,7612211,6089768,VND
2021-01-25,1008,100000,47,7567271,6053816,VND
2021-06-08,1008,550000,34,5016902,4013521,VND
2021-04-19,1006,100000,37,5695835,4556668,VND
2021-10-03,1001,550000,33,4968324,3974659,VND
2021-11-06,1006,550000,46,6831845,5465476,VND
2021-03-05,1002,700000,40,6162585,4930068,VND
2021-09-21,1010,100000,30,4586441,3669152,VND
2021-04-27,1010,100000,37,5628079,4502463,VND
2021-10-27,1008,100000,40,6350781,5080624,VND
2021-07-17,1009,100000,31,4731229,3784983,VND
2021-11-07,1004,100000,36,5313455,4250764,VND
2021-06-12,1003,550000,37,5452970,4362376,VND
2021-04-23,1007,100000,41,6453771,5163016,VND
2021-03-04,1004,550000,39,6206733,4965386,VND
2021-11-02,1006,550000,44,6571003,5256802,VND
2021-09-20,1003,700000,35,5353317,4282653,VND
2021-09-22,1001,550000,43,6752289,5401831,VND
2021-11-20,1002,100000,35,5517165,4413732,VND
